# m_med gq
500.0 0.0650825207107
600.0 0.0636375711237
700.0 0.0626359984554
800.0 0.104400951743
900.0 0.0957859959887
1000.0 0.116869075325
1100.0 0.139398325751
1200.0 0.137412912176
