# m_med gq
499.9998335427457 0.07522062484938326
599.9998002512953 0.07691453779000194
699.9995339197659 0.08334123808761669
799.9999999999986 0.08541022058990307
900.0020973641916 0.09542405648641632
999.999999999998 0.09949077872290335
1100.0007324122807 0.11237149879010173
1200.8603525773776 0.12482796950956158
