325 631.01208
350 489.916584
400 305.702112
450 197.110728
500 131.071932
550 89.81076
600 62.855808
650 45.185256
700 32.940768
750 24.4725504
800 18.4185048
850 14.04279
900 10.8025608
950 8.3939928
1000 6.58188
1050 5.20744332
1100 4.13820204
1150 3.31039356
1200 2.66449692
